a2_1,a2v_1,a2_2,a2v_2
8.49981,0.466726,12.4174,0.195118
8.52303,0.46442,12.4268,0.187899
8.54613,0.462039,12.4358,0.180956
8.56911,0.459585,12.4445,0.174278
8.59196,0.457061,12.4529,0.167854
8.61469,0.454472,12.461,0.161674
8.63728,0.451818,12.4688,0.155727
8.65973,0.449105,12.4763,0.150004
8.68205,0.446333,12.4835,0.144495
8.70422,0.443507,12.4905,0.139192
8.72626,0.440628,12.4972,0.134088
8.74814,0.437699,12.5036,0.129174
8.76988,0.434723,12.5099,0.124444
8.79146,0.431702,12.5159,0.11989
8.81289,0.428638,12.5216,0.115508
8.83417,0.425533,12.5272,0.11129
8.85529,0.422389,12.5326,0.107232
8.87625,0.419208,12.5377,0.103329
8.89705,0.415993,12.5427,0.0995746
8.91769,0.412744,12.5475,0.0959657
8.93816,0.409463,12.5521,0.0924976
8.95847,0.406153,12.5566,0.0891663
8.97861,0.402814,12.5609,0.0859681
8.99858,0.399447,12.565,0.0828994
9.01839,0.396055,12.569,0.0799567
9.03802,0.392639,12.5729,0.077137
9.05748,0.389199,12.5766,0.0744372
9.07677,0.385737,12.5802,0.0718544
9.09588,0.382254,12.5837,0.0693859
9.11481,0.378751,12.587,0.067029
9.13358,0.37523,12.5903,0.0647812
9.15216,0.371691,12.5934,0.0626402
9.17057,0.368135,12.5964,0.0606036
9.1888,0.364563,12.5994,0.0586693
9.20685,0.360977,12.6022,0.056835
9.22471,0.357378,12.605,0.0550988
9.2424,0.353765,12.6076,0.0534586
9.25991,0.350142,12.6102,0.0519126
9.27724,0.346507,12.6127,0.0504587
9.29438,0.342863,12.6152,0.0490953
9.31134,0.33921,12.6176,0.0478204
9.32812,0.33555,12.6199,0.0466323
9.34471,0.331884,12.6222,0.0455294
9.36112,0.328212,12.6244,0.04451
9.37735,0.324535,12.6266,0.0435723
9.39339,0.320856,12.6287,0.0427147
9.40925,0.317175,12.6308,0.0419357
9.42492,0.313492,12.6329,0.0412337
9.44041,0.30981,12.6349,0.040607
9.45572,0.30613,12.6369,0.0400541
9.47084,0.302452,12.6389,0.0395735
9.48578,0.298778,12.6409,0.0391636
9.50054,0.29511,12.6428,0.0388228
9.51511,0.291448,12.6447,0.0385498
9.5295,0.287794,12.6467,0.0383429
9.54371,0.284149,12.6486,0.0382007
9.55773,0.280515,12.6505,0.0381217
9.57158,0.276893,12.6524,0.0381042
9.58524,0.273283,12.6543,0.038147
9.59873,0.269689,12.6562,0.0382484
9.61203,0.26611,12.6581,0.038407
9.62516,0.262549,12.66,0.0386212
9.63811,0.259006,12.662,0.0388896
9.65088,0.255483,12.664,0.0392107
9.66348,0.251982,12.6659,0.039583
9.67591,0.248503,12.6679,0.040005
9.68816,0.245049,12.67,0.0404752
9.70024,0.24162,12.672,0.0409921
9.71215,0.238218,12.6741,0.0415541
9.7239,0.234843,12.6762,0.0421599
9.73547,0.231498,12.6783,0.0428078
9.74688,0.228183,12.6805,0.0434963
9.75812,0.2249,12.6827,0.044224
9.76921,0.22165,12.685,0.0449894
9.78013,0.218434,12.6873,0.0457908
9.79089,0.215253,12.6896,0.0466268
9.8015,0.212108,12.692,0.0474959
9.81195,0.209001,12.6944,0.0483964
9.82224,0.205931,12.6968,0.0493269
9.83239,0.202901,12.6994,0.0502859
9.84238,0.19991,12.7019,0.0512717
9.85223,0.196961,12.7045,0.0522828
9.86193,0.194053,12.7072,0.0533177
9.87149,0.191188,12.7099,0.0543747
9.88091,0.188366,12.7127,0.0554524
9.89019,0.185588,12.7155,0.0565491
9.89933,0.182854,12.7184,0.0576633
9.90834,0.180165,12.7213,0.0587934
9.91722,0.177521,12.7243,0.0599377
9.92596,0.174924,12.7274,0.0610947
9.93458,0.172372,12.7305,0.0622628
9.94308,0.169868,12.7337,0.0634403
9.95145,0.16741,12.7369,0.0646256
9.9597,0.165,12.7402,0.0658171
9.96783,0.162637,12.7436,0.0670133
9.97584,0.160321,12.747,0.0682123
9.98375,0.158053,12.7504,0.0694126
9.99154,0.155833,12.754,0.0706125
9.99922,0.15366,12.7576,0.0718104
10.0068,0.151535,12.7612,0.0730045
10.0143,0.149457,12.7649,0.0741933
10.0216,0.147426,12.7687,0.0753749
10.0289,0.145443,12.7725,0.0765478
10.0361,0.143506,12.7764,0.0777101
10.0432,0.141616,12.7803,0.0788602
10.0502,0.139773,12.7843,0.0799964
10.0571,0.137975,12.7884,0.081117
10.0639,0.136222,12.7925,0.0822201
10.0706,0.134514,12.7967,0.0833041
10.0772,0.132851,12.8009,0.0843672
10.0838,0.131232,12.8052,0.0854076
10.0903,0.129656,12.8095,0.0864236
10.0967,0.128123,12.8139,0.0874133
10.103,0.126632,12.8183,0.0883751
10.1093,0.125183,12.8227,0.0893071
10.1155,0.123774,12.8272,0.0902075
10.1216,0.122406,12.8318,0.0910745
10.1276,0.121077,12.8364,0.0919064
10.1336,0.119786,12.841,0.0927012
10.1396,0.118533,12.8457,0.0934572
10.1454,0.117318,12.8504,0.0941726
10.1512,0.116138,12.8552,0.0948455
10.157,0.114994,12.8599,0.095474
10.1627,0.113884,12.8647,0.0960565
10.1683,0.112808,12.8696,0.096591
10.1739,0.111764,12.8744,0.0970758
10.1794,0.110752,12.8793,0.0975089
10.1849,0.109771,12.8842,0.0978885
10.1904,0.10882,12.8891,0.098213
10.1958,0.107898,12.894,0.0984803
10.2011,0.107003,12.899,0.0986887
10.2064,0.106136,12.9039,0.0988364
10.2117,0.105294,12.9088,0.0989217
10.2169,0.104478,12.9138,0.0989426
10.2221,0.103685,12.9187,0.0988975
10.2272,0.102916,12.9237,0.0987845
10.2323,0.102168,12.9286,0.098602
10.2374,0.101441,12.9335,0.0983481
10.2425,0.100735,12.9384,0.0980212
10.2475,0.100047,12.9433,0.0976196
10.2524,0.0993774,12.9482,0.0971415
10.2574,0.0987246,12.953,0.0965854
10.2623,0.0980878,12.9578,0.0959497
10.2671,0.0974659,12.9625,0.0952326
10.272,0.0968581,12.9673,0.0944327
10.2768,0.0962633,12.9719,0.0935483
10.2816,0.0956805,12.9766,0.0925781
10.2863,0.0951088,12.9812,0.0915205
10.2911,0.0945473,12.9857,0.090374
10.2958,0.0939951,12.9901,0.0891374
10.3004,0.0934512,12.9945,0.0878091
10.3051,0.0929148,12.9988,0.086388
10.3097,0.092385,13.0031,0.0848726
10.3143,0.091861,13.0072,0.0832619
10.3189,0.0913419,13.0113,0.0815545
10.3234,0.0908269,13.0153,0.0797495
10.3279,0.0903154,13.0192,0.0778455
10.3324,0.0898065,13.023,0.0758417
10.3369,0.0892997,13.0267,0.0737371
10.3413,0.0887941,13.0303,0.0715306
10.3457,0.0882893,13.0337,0.0692213
10.3501,0.0877847,13.0371,0.0668085
10.3545,0.0872797,13.0403,0.0642913
10.3588,0.0867739,13.0434,0.061669
10.3631,0.0862668,13.0463,0.0589408
10.3674,0.0857581,13.0491,0.0561061
10.3717,0.0852475,13.0518,0.0531642
10.3759,0.0847347,13.0543,0.0501146
10.3801,0.0842197,13.0566,0.0469567
10.3843,0.0837022,13.0588,0.0436899
10.3885,0.0831823,13.0608,0.0403138
10.3926,0.08266,13.0627,0.0368279
10.3967,0.0821355,13.0643,0.0332317
10.4008,0.081609,13.0658,0.0295247
10.4048,0.0810809,13.0671,0.0257066
10.4089,0.0805515,13.0682,0.0217769
10.4129,0.0800215,13.0691,0.017735
10.4169,0.0794913,13.0697,0.0135806
10.4208,0.0789618,13.0702,0.00931307
10.4247,0.0784339,13.0705,0.00493187
10.4286,0.0779084,13.0705,0.000436398
10.4325,0.0773865,13.0703,-0.00417403
10.4363,0.0768695,13.0698,-0.00890016
10.4401,0.0763586,13.0691,-0.0137428
10.4439,0.0758554,13.0682,-0.018703
10.4477,0.0753615,13.067,-0.0237818
10.4515,0.0748786,13.0656,-0.0289803
10.4552,0.0744086,13.0638,-0.0343
10.4589,0.0739535,13.0619,-0.0397424
10.4625,0.0735156,13.0596,-0.0453092
10.4662,0.0730971,13.057,-0.0510025
10.4698,0.0727004,13.0542,-0.0568244
10.4735,0.0723282,13.0511,-0.0627773
10.4771,0.0719831,13.0476,-0.0688641
10.4806,0.0716679,13.0439,-0.0750878
10.4842,0.0713857,13.0398,-0.0814519
10.4878,0.0711394,13.0354,-0.0879601
10.4913,0.0709323,13.0307,-0.0946168
10.4948,0.0707677,13.0256,-0.101427
10.4984,0.0706488,13.0202,-0.108395
10.5019,0.0705792,13.0144,-0.115527
10.5054,0.0705624,13.0083,-0.122829
10.509,0.0706019,13.0017,-0.130308
10.5125,0.0707013,12.9948,-0.137972
10.516,0.0708643,12.9875,-0.145829
10.5196,0.0710944,12.9799,-0.153888
10.5232,0.0713954,12.9717,-0.162158
10.5268,0.0717709,12.9632,-0.170651
10.5304,0.0722243,12.9542,-0.179378
10.534,0.0727591,12.9448,-0.18835
10.5377,0.0733789,12.9349,-0.197583
10.5414,0.0740868,12.9246,-0.207089
10.5451,0.074886,12.9137,-0.216885
10.5489,0.0757795,12.9024,-0.226986
10.5528,0.0767702,12.8905,-0.23741
10.5566,0.0778608,12.8781,-0.248174
10.5606,0.0790536,12.8652,-0.259296
10.5646,0.080351,12.8516,-0.270796
10.5687,0.0817548,12.8375,-0.28269
10.5729,0.0832669,12.8227,-0.294997
10.5771,0.0848888,12.8073,-0.307731
10.5814,0.0866215,12.7913,-0.320905
10.5859,0.088466,12.7746,-0.334526
10.5904,0.0904229,12.7571,-0.348595
10.595,0.0924925,12.739,-0.363103
10.5997,0.0946747,12.7201,-0.378026
10.6046,0.0969694,12.7004,-0.393324
10.6096,0.0993758,12.68,-0.408932
10.6147,0.101893,12.6587,-0.424754
10.6199,0.10452,12.6367,-0.440655
10.6252,0.107255,12.6139,-0.456454
10.6307,0.110097,12.5903,-0.471917
10.6364,0.113044,12.5659,-0.48675
10.6422,0.116093,12.5409,-0.500603
10.6482,0.119242,12.5153,-0.513073
10.6543,0.122488,12.4891,-0.523727
10.6606,0.125829,12.4625,-0.532134
10.667,0.129263,12.4356,-0.5379
10.6737,0.132785,12.4085,-0.540722
10.6805,0.136394,12.3815,-0.540425
10.6875,0.140085,12.3547,-0.536988
10.6947,0.143856,12.3281,-0.530554
10.7021,0.147704,12.3021,-0.521402
10.7097,0.151626,12.2766,-0.509916
10.7175,0.155619,12.2518,-0.496531
10.7254,0.15968,12.2277,-0.481693
10.7336,0.163806,12.2044,-0.46582
10.742,0.167995,12.1819,-0.449282
10.7506,0.172244,12.1603,-0.432387
10.7595,0.17655,12.1395,-0.415381
10.7685,0.180913,12.1196,-0.398454
10.7778,0.185329,12.1005,-0.381743
10.7873,0.189798,12.0822,-0.365347
10.797,0.194318,12.0648,-0.349331
10.8069,0.198888,12.0481,-0.333733
10.8171,0.203507,12.0322,-0.318573
10.8275,0.208175,12.017,-0.303858
10.8382,0.212891,12.0025,-0.289584
10.849,0.217656,11.9887,-0.275741
10.8602,0.222471,11.9756,-0.262312
10.8715,0.227336,11.9631,-0.249281
10.8831,0.232252,11.9513,-0.236628
10.895,0.237221,11.9401,-0.224332
10.9071,0.242245,11.9295,-0.212373
10.9195,0.247327,11.9194,-0.200732
10.9321,0.252468,11.91,-0.189389
10.945,0.257674,11.901,-0.178327
10.9581,0.262946,11.8927,-0.167529
10.9716,0.268289,11.8848,-0.156978
10.9852,0.273708,11.8775,-0.146661
10.9992,0.279208,11.8707,-0.136563
11.0134,0.284795,11.8643,-0.126673
11.028,0.290474,11.8585,-0.116978
11.0428,0.296252,11.8531,-0.107468
11.0579,0.302137,11.8482,-0.098135
11.0733,0.308136,11.8437,-0.0889693
11.089,0.314259,11.8397,-0.0799635
11.105,0.320514,11.8362,-0.0711109
11.1214,0.326912,11.8331,-0.0624054
11.138,0.333464,11.8304,-0.0538418
11.1551,0.340181,11.8281,-0.0454154
11.1724,0.347077,11.8262,-0.0371221
11.1901,0.354165,11.8248,-0.0289584
11.2082,0.361461,11.8238,-0.0209214
11.2266,0.36898,11.8231,-0.0130086
11.2455,0.376741,11.8228,-0.005218
11.2647,0.384762,11.823,0.00245208
11.2844,0.393065,11.8235,0.0100029
11.3044,0.40167,11.8243,0.0174352
11.325,0.410602,11.8256,0.0247498
11.346,0.419887,11.8272,0.0319468
11.3675,0.429551,11.8291,0.0390264
11.3894,0.439625,11.8314,0.0459883
11.4119,0.45014,11.8341,0.0528323
11.435,0.461128,11.837,0.0595577
11.4586,0.472625,11.8404,0.0661639
11.4829,0.484665,11.844,0.07265
11.5077,0.497285,11.8479,0.0790152
11.5332,0.510521,11.8522,0.0852584
11.5595,0.524405,11.8568,0.0913786
11.5864,0.538967,11.8616,0.0973745
11.6141,0.554229,11.8668,0.103245
11.6426,0.570198,11.8722,0.108989
11.672,0.586868,11.878,0.114606
11.7022,0.604204,11.884,0.120094
11.7333,0.622133,11.8903,0.125452
11.7653,0.640536,11.8968,0.130679
11.7983,0.659225,11.9036,0.135775
11.8322,0.677931,11.9106,0.140737
11.867,0.696287,11.9179,0.145566
11.9027,0.713815,11.9254,0.150261
11.9392,0.729933,11.9331,0.154821
11.9764,0.743973,11.9411,0.159245
12.0141,0.755233,11.9493,0.163533
12.0523,0.76306,11.9577,0.167685
12.0906,0.766941,11.9663,0.171701
12.129,0.766601,11.975,0.17558
12.1671,0.762057,11.984,0.179322
12.2048,0.753623,11.9931,0.182929
12.2419,0.741853,12.0025,0.1864
12.2782,0.727446,12.012,0.189735
12.3138,0.711143,12.0216,0.192935
12.3485,0.693643,12.0314,0.196002
12.3822,0.675549,12.0413,0.198936
12.4151,0.657346,12.0514,0.201737
12.4471,0.639399,12.0617,0.204407
12.4782,0.621967,12.072,0.206948
12.5084,0.605223,12.0825,0.209361
12.5379,0.58927,12.0931,0.211647
12.5666,0.574164,12.1037,0.213809
12.5946,0.559923,12.1145,0.215847
12.6219,0.54654,12.1254,0.217764
12.6486,0.533995,12.1364,0.219561
12.6747,0.522254,12.1475,0.221242
12.7003,0.51128,12.1586,0.222808
12.7254,0.501033,12.1698,0.224261
12.7499,0.491469,12.1811,0.225605
12.7741,0.48255,12.1924,0.226841
12.7978,0.474234,12.2038,0.227971
12.8211,0.466486,12.2153,0.229
12.8441,0.459269,12.2268,0.229929
12.8667,0.452551,12.2383,0.230762
12.889,0.446301,12.2499,0.2315
12.911,0.440492,12.2615,0.232148
12.9328,0.435096,12.2731,0.232708
12.9543,0.43009,12.2848,0.233183
12.9756,0.425451,12.2965,0.233577
12.9966,0.42116,12.3082,0.233892
13.0175,0.417197,12.3199,0.234131
13.0382,0.413545,12.3316,0.234298
13.0587,0.410188,12.3433,0.234396
13.079,0.40711,12.355,0.234428
13.0992,0.404299,12.3668,0.234398
13.1193,0.401741,12.3785,0.234308
13.1393,0.399425,12.3902,0.234161
13.1592,0.397338,12.4019,0.233962
13.1789,0.395472,12.4136,0.233714
13.1986,0.393816,12.4252,0.233419
13.2182,0.392361,12.4369,0.23308
13.2378,0.391097,12.4485,0.232702
13.2573,0.390018,12.4601,0.232287
13.2768,0.389115,12.4717,0.231839
13.2962,0.388381,12.4833,0.23136
13.3156,0.387808,12.4948,0.230854
13.3349,0.38739,12.5064,0.230324
13.3543,0.387119,12.5178,0.229773
13.3736,0.38699,12.5293,0.229205
13.393,0.386995,12.5407,0.228622
13.4123,0.387129,12.5521,0.228027
13.4317,0.387386,12.5635,0.227423
13.4511,0.387759,12.5749,0.226814
13.4705,0.388242,12.5862,0.226202
13.49,0.388829,12.5974,0.225591
13.5094,0.389516,12.6087,0.224983
13.5289,0.390294,12.6199,0.224381
13.5485,0.39116,12.6311,0.223788
13.5681,0.392105,12.6423,0.223208
13.5878,0.393126,12.6534,0.222642
13.6075,0.394216,12.6645,0.222094
13.6272,0.395368,12.6756,0.221567
13.6471,0.396577,12.6866,0.221063
13.667,0.397837,12.6977,0.220585
13.6869,0.399142,12.7087,0.220136
13.7069,0.400485,12.7196,0.219719
13.727,0.401861,12.7306,0.219337
13.7472,0.403263,12.7416,0.218992
13.7674,0.404686,12.7525,0.218687
13.7877,0.406124,12.7634,0.218426
13.8081,0.407571,12.7743,0.21821
13.8286,0.40902,12.7852,0.218043
13.8491,0.410466,12.7961,0.217928
13.8697,0.411904,12.807,0.217868
13.8904,0.413327,12.8179,0.217865
13.9111,0.414731,12.8288,0.217923
13.9319,0.41611,12.8397,0.218044
13.9528,0.417459,12.8506,0.218232
13.9737,0.418773,12.8616,0.21849
13.9947,0.420047,12.8725,0.21882
14.0158,0.421278,12.8835,0.219227
14.0369,0.422461,12.8944,0.219714
14.0581,0.423592,12.9055,0.220284
14.0793,0.424667,12.9165,0.22094
14.1006,0.425684,12.9276,0.221686
14.1219,0.426639,12.9387,0.222526
14.1433,0.42753,12.9499,0.223464
14.1647,0.428354,12.9611,0.224504
14.1862,0.429109,12.9724,0.225649
14.2077,0.429794,12.9837,0.226904
14.2292,0.430408,12.9952,0.228274
14.2507,0.430949,13.0066,0.229762
14.2723,0.431417,13.0182,0.231373
14.2939,0.431812,13.0299,0.233112
14.3155,0.432133,13.0416,0.234984
14.3371,0.432381,13.0535,0.236995
14.3588,0.432557,13.0654,0.239148
14.3804,0.432661,13.0775,0.24145
14.402,0.432695,13.0897,0.243906
14.4237,0.43266,13.102,0.246521
14.4453,0.432558,13.1145,0.249301
14.4669,0.43239,13.1271,0.252252
14.4885,0.43216,13.1399,0.255379
14.5101,0.431868,13.1528,0.258688
14.5317,0.431517,13.1659,0.262185
14.5532,0.431111,13.1792,0.265873
14.5748,0.430651,13.1927,0.269758
14.5963,0.43014,13.2064,0.273845
14.6178,0.429582,13.2203,0.278136
14.6392,0.428979,13.2344,0.282633
14.6606,0.428333,13.2488,0.287338
14.682,0.427648,13.2634,0.292251
14.7033,0.426928,13.2783,0.297367
14.7247,0.426174,13.2934,0.302683
14.7459,0.425389,13.3088,0.308188
14.7672,0.424578,13.3245,0.313871
14.7883,0.423741,13.3405,0.319714
14.8095,0.422883,13.3568,0.325695
14.8306,0.422006,13.3734,0.331783
14.8516,0.421112,13.3903,0.337942
14.8727,0.420205,13.4075,0.344127
14.8936,0.419286,13.425,0.350282
14.9145,0.418359,13.4428,0.356343
14.9354,0.417425,13.4609,0.362236
14.9562,0.416486,13.4793,0.367875
14.977,0.415546,13.498,0.373168
14.9977,0.414605,13.5169,0.378013
15.0184,0.413666,13.536,0.382307
15.0391,0.41273,13.5553,0.385943
15.0596,0.4118,13.5747,0.388819
15.0802,0.410876,13.5943,0.390845
15.1007,0.409961,13.6139,0.391942
15.1211,0.409056,13.6335,0.392051
15.1416,0.408162,13.653,0.391137
15.1619,0.407281,13.6725,0.38919
15.1822,0.406413,13.6918,0.386225
15.2025,0.405559,13.7109,0.382281
15.2227,0.404722,13.7298,0.377418
15.2429,0.403901,13.7484,0.371712
15.2631,0.403098,13.7666,0.36525
15.2832,0.402313,13.7845,0.358128
15.3033,0.401547,13.802,0.350439
15.3233,0.400801,13.8192,0.342277
15.3433,0.400075,13.8358,0.33373
15.3633,0.39937,13.8521,0.324877
15.3832,0.398686,13.8679,0.315791
15.4031,0.398024,13.8832,0.306532
15.423,0.397384,13.8981,0.297154
15.4428,0.396767,13.9124,0.287703
15.4627,0.396172,13.9264,0.278213
15.4824,0.395601,13.9398,0.268715
15.5022,0.395054,13.9528,0.259231
15.5219,0.39453,13.9652,0.24978
15.5416,0.39403,13.9773,0.240374
15.5613,0.393555,13.9888,0.231023
15.581,0.393104,13.9999,0.221733
15.6006,0.392677,14.0105,0.212508
15.6202,0.392275,14.0207,0.203348
15.6398,0.391898,14.0304,0.194255
15.6594,0.391546,14.0397,0.185226
15.6789,0.391219,14.0485,0.176259
15.6985,0.390918,14.0568,0.167351
15.718,0.390642,14.0648,0.158498
15.7375,0.390391,14.0723,0.149697
15.757,0.390166,14.0793,0.140943
15.7765,0.389967,14.0859,0.132231
15.796,0.389793,14.0921,0.123558
15.8155,0.389645,14.0978,0.114918
15.835,0.389523,14.1032,0.106308
15.8545,0.389427,14.108,0.0977235
15.8739,0.389357,14.1125,0.0891607
15.8934,0.389313,14.1165,0.0806158
15.9129,0.389295,14.1201,0.0720855
15.9323,0.389303,14.1233,0.0635666
15.9518,0.389338,14.1261,0.0550562
15.9713,0.389398,14.1284,0.0465518
15.9907,0.389485,14.1303,0.038051
16.0102,0.389597,14.1318,0.029552
16.0297,0.389736,14.1328,0.0210531
16.0492,0.3899,14.1335,0.0125529
16.0687,0.390091,14.1337,0.00405048
16.0882,0.390307,14.1334,-0.00445491
16.1077,0.390548,14.1328,-0.0129636
16.1273,0.390814,14.1317,-0.0214758
16.1468,0.391106,14.1302,-0.0299911
16.1664,0.391422,14.1283,-0.038509
16.186,0.391762,14.1259,-0.0470286
16.2056,0.392126,14.1232,-0.0555489
16.2252,0.392514,14.12,-0.0640682
16.2449,0.392925,14.1163,-0.072585
16.2645,0.393358,14.1123,-0.0810972
16.2842,0.393813,14.1078,-0.0896025
16.304,0.394288,14.1029,-0.0980984
16.3237,0.394785,14.0976,-0.106582
16.3435,0.3953,14.0918,-0.115051
16.3632,0.395834,14.0856,-0.123501
16.3831,0.396385,14.079,-0.131929
16.4029,0.396953,14.072,-0.140332
16.4228,0.397536,14.0646,-0.148705
16.4427,0.398133,14.0567,-0.157045
16.4626,0.398743,14.0485,-0.165347
16.4826,0.399364,14.0398,-0.173608
16.5026,0.399994,14.0307,-0.181823
16.5226,0.400632,14.0212,-0.189987
16.5427,0.401277,14.0113,-0.198096
16.5628,0.401926,14.001,-0.206146
16.5829,0.402577,13.9903,-0.214131
16.6031,0.403229,13.9792,-0.222048
16.6233,0.403879,13.9677,-0.229892
16.6435,0.404525,13.9558,-0.237657
16.6638,0.405165,13.9435,-0.245341
16.6841,0.405796,13.9309,-0.252938
16.7044,0.406416,13.9179,-0.260444
16.7247,0.407022,13.9045,-0.267855
16.7451,0.407613,13.8907,-0.275168
16.7655,0.408184,13.8766,-0.282378
16.7859,0.408733,13.8621,-0.289482
16.8064,0.409258,13.8473,-0.296477
16.8269,0.409756,13.8321,-0.303359
16.8474,0.410223,13.8166,-0.310127
16.8679,0.410658,13.8008,-0.316777
16.8885,0.411057,13.7846,-0.323307
16.9091,0.411417,13.7681,-0.329716
16.9297,0.411735,13.7513,-0.336003
16.9503,0.41201,13.7342,-0.342165
16.9709,0.412238,13.7168,-0.348203
16.9915,0.412416,13.6991,-0.354116
17.0121,0.412543,13.6811,-0.359904
17.0327,0.412615,13.6628,-0.365568
17.0534,0.412631,13.6443,-0.371109
17.074,0.412588,13.6254,-0.376528
17.0946,0.412485,13.6064,-0.381828
17.1152,0.41232,13.587,-0.38701
17.1359,0.412091,13.5674,-0.392078
17.1564,0.411797,13.5475,-0.397034
17.177,0.411438,13.5275,-0.401882
17.1976,0.411012,13.5071,-0.406628
17.2181,0.410519,13.4866,-0.411274
17.2386,0.409959,13.4658,-0.415828
17.2591,0.409332,13.4448,-0.420293
17.2795,0.408638,13.4235,-0.424677
17.2999,0.407879,13.4021,-0.428985
17.3202,0.407054,13.3804,-0.433226
17.3405,0.406166,13.3585,-0.437406
17.3608,0.405217,13.3365,-0.441534
17.381,0.404208,13.3142,-0.445618
17.4012,0.403141,13.2917,-0.449668
17.4213,0.40202,13.269,-0.453692
17.4413,0.400847,13.2461,-0.4577
17.4613,0.399626,13.223,-0.461704
17.4812,0.398359,13.1998,-0.465714
17.5011,0.397052,13.1763,-0.469742
17.5209,0.395707,13.1526,-0.473799
17.5406,0.39433,13.1287,-0.477899
17.5602,0.392924,13.1046,-0.482054
17.5798,0.391495,13.0803,-0.486278
17.5993,0.390047,13.0557,-0.490586
17.6187,0.388586,13.031,-0.494991
17.6381,0.387116,13.006,-0.499511
17.6574,0.385642,12.9808,-0.50416
17.6766,0.384172,12.9554,-0.508955
17.6957,0.382708,12.9297,-0.513915
17.7148,0.381258,12.9037,-0.519057
17.7338,0.379827,12.8775,-0.524399
17.7527,0.378421,12.851,-0.529961
17.7715,0.377044,12.8242,-0.535763
17.7903,0.375703,12.7971,-0.541825
17.809,0.374404,12.7697,-0.548166
17.8277,0.373152,12.742,-0.554808
17.8463,0.371952,12.7139,-0.56177
17.8648,0.370811,12.6854,-0.569071
17.8833,0.369733,12.6566,-0.57673
17.9018,0.368725,12.6273,-0.584762
17.9201,0.367791,12.5977,-0.593178
17.9385,0.366937,12.5676,-0.601988
17.9568,0.366169,12.537,-0.611193
17.9751,0.365492,12.506,-0.620785
17.9933,0.36491,12.4744,-0.630747
18.0115,0.36443,12.4424,-0.641044
18.0297,0.364057,12.4098,-0.651626
18.0479,0.363796,12.3767,-0.662419
18.0661,0.363652,12.343,-0.673319
18.0843,0.36363,12.3088,-0.684194
18.1025,0.363737,12.2741,-0.694874
18.1207,0.363977,12.2388,-0.705151
18.1389,0.364356,12.2031,-0.714784
18.1571,0.364881,12.1669,-0.7235
18.1754,0.365556,12.1304,-0.731011
18.1937,0.366388,12.0935,-0.737028
18.2121,0.367383,12.0564,-0.741291
18.2305,0.368548,12.0193,-0.743588
18.249,0.369889,11.9821,-0.743786
18.2676,0.371413,11.945,-0.741843
18.2863,0.373129,11.9081,-0.737818
18.305,0.375044,11.8715,-0.73186
18.3239,0.377166,11.8353,-0.724194
18.3428,0.379505,11.7995,-0.715093
18.3619,0.382069,11.7643,-0.704851
18.3812,0.384869,11.7296,-0.693762
18.4006,0.387916,11.6955,-0.682098
18.4201,0.391221,11.662,-0.670101
18.4399,0.394798,11.6291,-0.657972
18.4598,0.398659,11.5968,-0.645877
18.48,0.402818,11.5651,-0.633943
18.5003,0.407293,11.534,-0.622268
18.5209,0.412098,11.5034,-0.610919
18.5418,0.417254,11.4734,-0.599943
18.5629,0.422778,11.444,-0.589371
18.5844,0.428693,11.415,-0.579217
18.6061,0.435021,11.3865,-0.569486
18.6282,0.441787,11.3585,-0.560176
18.6507,0.449016,11.331,-0.551279
18.6735,0.456736,11.3038,-0.542783
18.6967,0.464977,11.2771,-0.534674
18.7204,0.473769,11.2507,-0.526934
18.7446,0.483144,11.2248,-0.519547
